"No.","Time","Source","Destination","Protocol","Length","Info","TS","Seq"
"500","5.959234","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15863, Time=1628676735","1628676735","15863"
"501","5.961162","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15863, Time=1628676735","1628676735","15863"
"502","5.979200","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15864, Time=1628676895","1628676895","15864"
"503","5.982157","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15864, Time=1628676895","1628676895","15864"
"504","5.999190","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15865, Time=1628677055","1628677055","15865"
"505","6.001302","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15865, Time=1628677055","1628677055","15865"
"506","6.019154","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15866, Time=1628677215","1628677215","15866"
"507","6.022358","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15866, Time=1628677215","1628677215","15866"
"508","6.039178","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15867, Time=1628677375","1628677375","15867"
"509","6.044119","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15867, Time=1628677375","1628677375","15867"
"510","6.059297","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15868, Time=1628677535","1628677535","15868"
"511","6.061205","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15868, Time=1628677535","1628677535","15868"
"512","6.079125","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15869, Time=1628677695","1628677695","15869"
"513","6.083527","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15869, Time=1628677695","1628677695","15869"
"514","6.099161","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15870, Time=1628677855","1628677855","15870"
"515","6.101154","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15870, Time=1628677855","1628677855","15870"
"516","6.119254","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15871, Time=1628678015","1628678015","15871"
"517","6.120936","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15871, Time=1628678015","1628678015","15871"
"518","6.139258","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15872, Time=1628678175","1628678175","15872"
"519","6.141767","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15872, Time=1628678175","1628678175","15872"
"520","6.159264","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15873, Time=1628678335","1628678335","15873"
"521","6.162044","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15873, Time=1628678335","1628678335","15873"
"522","6.179228","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15874, Time=1628678495","1628678495","15874"
"523","6.182431","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15874, Time=1628678495","1628678495","15874"
"524","6.199147","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15875, Time=1628678655","1628678655","15875"
"525","6.201108","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15875, Time=1628678655","1628678655","15875"
"526","6.219208","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15876, Time=1628678815","1628678815","15876"
"527","6.222979","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15876, Time=1628678815","1628678815","15876"
"528","6.239123","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15877, Time=1628678975","1628678975","15877"
"529","6.241193","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15877, Time=1628678975","1628678975","15877"
"530","6.259186","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15878, Time=1628679135","1628679135","15878"
"531","6.262457","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15878, Time=1628679135","1628679135","15878"
"532","6.279122","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15879, Time=1628679295","1628679295","15879"
"533","6.281374","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15879, Time=1628679295","1628679295","15879"
"534","6.299272","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15880, Time=1628679455","1628679455","15880"
"535","6.301366","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15880, Time=1628679455","1628679455","15880"
"536","6.319215","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15881, Time=1628679615","1628679615","15881"
"537","6.323626","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15881, Time=1628679615","1628679615","15881"
"538","6.339243","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15882, Time=1628679775","1628679775","15882"
"539","6.341626","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15882, Time=1628679775","1628679775","15882"
"540","6.359212","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15883, Time=1628679935","1628679935","15883"
"541","6.361291","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15883, Time=1628679935","1628679935","15883"
"542","6.379175","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15884, Time=1628680095","1628680095","15884"
"543","6.381507","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15884, Time=1628680095","1628680095","15884"
"544","6.399278","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15885, Time=1628680255","1628680255","15885"
"545","6.401674","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15885, Time=1628680255","1628680255","15885"
"546","6.419189","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15886, Time=1628680415","1628680415","15886"
"547","6.421829","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15886, Time=1628680415","1628680415","15886"
"548","6.439223","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15887, Time=1628680575","1628680575","15887"
"549","6.446513","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15887, Time=1628680575","1628680575","15887"
"550","6.459122","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15888, Time=1628680735","1628680735","15888"
"551","6.461297","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15888, Time=1628680735","1628680735","15888"
"552","6.479231","10.2.0.17","10.2.0.11","RTP","63","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15889, Time=1628680895","1628680895","15889"
"553","6.481493","10.2.0.11","10.2.0.17","RTP","63","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15889, Time=1628680895","1628680895","15889"
"554","6.539231","10.2.0.17","10.2.0.11","RTP","63","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15890, Time=1628681375","1628681375","15890"
"555","6.541502","10.2.0.11","10.2.0.17","RTP","63","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15890, Time=1628681375","1628681375","15890"
"556","6.639173","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15891, Time=1628682175, Mark","1628682175","15891"
"557","6.641087","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15891, Time=1628682175, Mark","1628682175","15891"
"558","6.660122","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15892, Time=1628682335","1628682335","15892"
"559","6.662660","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15892, Time=1628682335","1628682335","15892"
"560","6.679122","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15893, Time=1628682495","1628682495","15893"
"561","6.681385","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15893, Time=1628682495","1628682495","15893"
"562","6.699143","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15894, Time=1628682655","1628682655","15894"
"563","6.701306","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15894, Time=1628682655","1628682655","15894"
"564","6.719120","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15895, Time=1628682815","1628682815","15895"
"565","6.721206","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15895, Time=1628682815","1628682815","15895"
"566","6.739218","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15896, Time=1628682975","1628682975","15896"
"567","6.741707","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15896, Time=1628682975","1628682975","15896"
"568","6.759134","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15897, Time=1628683135","1628683135","15897"
"569","6.760927","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15897, Time=1628683135","1628683135","15897"
"570","6.779209","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15898, Time=1628683295","1628683295","15898"
"571","6.781580","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15898, Time=1628683295","1628683295","15898"
"572","6.799269","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15899, Time=1628683455","1628683455","15899"
"573","6.801128","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15899, Time=1628683455","1628683455","15899"
"574","6.819124","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15900, Time=1628683615","1628683615","15900"
"575","6.821079","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15900, Time=1628683615","1628683615","15900"
"576","6.839124","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15901, Time=1628683775","1628683775","15901"
"577","6.841192","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15901, Time=1628683775","1628683775","15901"
"578","6.859192","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15902, Time=1628683935","1628683935","15902"
"579","6.861246","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15902, Time=1628683935","1628683935","15902"
"580","6.879206","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15903, Time=1628684095","1628684095","15903"
"581","6.881003","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15903, Time=1628684095","1628684095","15903"
"582","6.899147","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15904, Time=1628684255","1628684255","15904"
"583","6.900878","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15904, Time=1628684255","1628684255","15904"
"584","6.919179","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15905, Time=1628684415","1628684415","15905"
"585","6.921168","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15905, Time=1628684415","1628684415","15905"
"586","6.939141","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15906, Time=1628684575","1628684575","15906"
"587","6.941187","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15906, Time=1628684575","1628684575","15906"
"588","6.959102","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15907, Time=1628684735","1628684735","15907"
"589","6.960851","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15907, Time=1628684735","1628684735","15907"
"590","6.979095","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15908, Time=1628684895","1628684895","15908"
"591","6.981235","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15908, Time=1628684895","1628684895","15908"
"592","6.999165","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15909, Time=1628685055","1628685055","15909"
"593","7.001005","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15909, Time=1628685055","1628685055","15909"
"594","7.019180","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15910, Time=1628685215","1628685215","15910"
"595","7.021432","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15910, Time=1628685215","1628685215","15910"
"596","7.039180","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15911, Time=1628685375","1628685375","15911"
"597","7.041204","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15911, Time=1628685375","1628685375","15911"
"598","7.059115","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15912, Time=1628685535","1628685535","15912"
"599","7.061108","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15912, Time=1628685535","1628685535","15912"
"600","7.079258","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15913, Time=1628685695","1628685695","15913"
"601","7.081303","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15913, Time=1628685695","1628685695","15913"
"602","7.099206","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15914, Time=1628685855","1628685855","15914"
"603","7.101112","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15914, Time=1628685855","1628685855","15914"
"604","7.119226","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15915, Time=1628686015","1628686015","15915"
"605","7.121256","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15915, Time=1628686015","1628686015","15915"
"606","7.139170","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15916, Time=1628686175","1628686175","15916"
"607","7.141159","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15916, Time=1628686175","1628686175","15916"
"608","7.159290","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15917, Time=1628686335","1628686335","15917"
"609","7.161711","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15917, Time=1628686335","1628686335","15917"
"610","7.179121","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15918, Time=1628686495","1628686495","15918"
"611","7.181124","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15918, Time=1628686495","1628686495","15918"
"612","7.199142","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15919, Time=1628686655","1628686655","15919"
"613","7.201459","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15919, Time=1628686655","1628686655","15919"
"614","7.219228","10.2.0.17","10.2.0.11","RTP","63","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15920, Time=1628686815","1628686815","15920"
"615","7.221858","10.2.0.11","10.2.0.17","RTP","63","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15920, Time=1628686815","1628686815","15920"
"616","7.280129","10.2.0.17","10.2.0.11","RTP","63","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15921, Time=1628687295","1628687295","15921"
"617","7.282274","10.2.0.11","10.2.0.17","RTP","63","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15921, Time=1628687295","1628687295","15921"
"618","7.379246","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15922, Time=1628688095, Mark","1628688095","15922"
"619","7.381202","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15922, Time=1628688095, Mark","1628688095","15922"
"620","7.400218","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15923, Time=1628688255","1628688255","15923"
"621","7.402653","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15923, Time=1628688255","1628688255","15923"
"622","7.419161","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15924, Time=1628688415","1628688415","15924"
"623","7.421038","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15924, Time=1628688415","1628688415","15924"
"624","7.439182","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15925, Time=1628688575","1628688575","15925"
"625","7.441521","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15925, Time=1628688575","1628688575","15925"
"626","7.459202","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15926, Time=1628688735","1628688735","15926"
"627","7.461348","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15926, Time=1628688735","1628688735","15926"
"628","7.479191","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15927, Time=1628688895","1628688895","15927"
"629","7.481574","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15927, Time=1628688895","1628688895","15927"
"630","7.499220","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15928, Time=1628689055","1628689055","15928"
"631","7.501613","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15928, Time=1628689055","1628689055","15928"
"632","7.519169","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15929, Time=1628689215","1628689215","15929"
"633","7.521795","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15929, Time=1628689215","1628689215","15929"
"634","7.539210","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15930, Time=1628689375","1628689375","15930"
"635","7.541147","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15930, Time=1628689375","1628689375","15930"
"636","7.559222","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15931, Time=1628689535","1628689535","15931"
"637","7.561286","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15931, Time=1628689535","1628689535","15931"
"638","7.579150","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15932, Time=1628689695","1628689695","15932"
"639","7.581143","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15932, Time=1628689695","1628689695","15932"
"640","7.599207","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15933, Time=1628689855","1628689855","15933"
"641","7.601614","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15933, Time=1628689855","1628689855","15933"
"642","7.619233","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15934, Time=1628690015","1628690015","15934"
"643","7.621664","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15934, Time=1628690015","1628690015","15934"
"644","7.639196","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15935, Time=1628690175","1628690175","15935"
"645","7.641702","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15935, Time=1628690175","1628690175","15935"
"646","7.659214","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15936, Time=1628690335","1628690335","15936"
"647","7.661564","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15936, Time=1628690335","1628690335","15936"
"648","7.679353","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15937, Time=1628690495","1628690495","15937"
"649","7.681216","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15937, Time=1628690495","1628690495","15937"
"650","7.699203","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15938, Time=1628690655","1628690655","15938"
"651","7.701341","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15938, Time=1628690655","1628690655","15938"
"652","7.719268","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15939, Time=1628690815","1628690815","15939"
"653","7.722997","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15939, Time=1628690815","1628690815","15939"
"654","7.739106","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15940, Time=1628690975","1628690975","15940"
"655","7.741499","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15940, Time=1628690975","1628690975","15940"
"656","7.759152","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15941, Time=1628691135","1628691135","15941"
"657","7.760937","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15941, Time=1628691135","1628691135","15941"
"658","7.779248","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15942, Time=1628691295","1628691295","15942"
"659","7.781754","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15942, Time=1628691295","1628691295","15942"
"660","7.799150","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15943, Time=1628691455","1628691455","15943"
"661","7.801375","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15943, Time=1628691455","1628691455","15943"
"662","7.819132","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15944, Time=1628691615","1628691615","15944"
"663","7.821622","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15944, Time=1628691615","1628691615","15944"
"664","7.839199","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15945, Time=1628691775","1628691775","15945"
"665","7.841470","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15945, Time=1628691775","1628691775","15945"
"666","7.859178","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15946, Time=1628691935","1628691935","15946"
"667","7.861274","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15946, Time=1628691935","1628691935","15946"
